ArrivalRegion	SourceRegion	NISDens	TotDens	PropNIS	CPNIS	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous	Non-indigenous
3	3	735.56	52682.22	0.01	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	595.5556	0.0000	0.0000	0.0000	0.0000	140.0000	0.0000	0.0000
3	3	20.00	800.00	0.03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000
3	3	140.00	2280.00	0.06	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.0000	100.0000	0.0000
3	3	1481.89	43890.67	0.03	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0.0000	1.4064	0.0000	41.4891	0.0000	387.2317	1051.0574	0.7032
3	3	20.00	740.00	0.03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	3	1220.00	123400.00	0.01	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0	0.0000	0.0000	0.0000	0.0000	340	880	0.0000
3	3	28233.33	138966.67	0.20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	0	0.0000	0.0000	0.0000	0.0000	27500	733.3333333	0.0000
3	3	24380.00	362520.00	0.07	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000	11660	0.0000	0.0000	0.0000	0.0000	6890	5830	0.0000
1	7	3.538570418	218.5067233	0.016194332	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.769285209	0	0	0	0	1.769285209	0	0	0	0	0	0
1	7	557.3248408	5108.81104	0.109090909	5	0	0	0	0	0	0	0	0	0	0	0	0	39.8089172	0	0	0	0	0	0	0	0	0	0	0	66.34819533	0	0	0	13.26963907	424.6284501	13.26963907	0	0	0	0	0
1	7	0	35456.47558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	5997.876858	17144.37367	0.349845201	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5201.698514	0	0	0	0	53.07855626	0	743.0997877	0	0	0	0	0	0
1	7	1256.192498	7687.544232	0.163406214	4	0	0	0	0	0	0	0	0	0	0	0	0	44.23213022	0	0	0	0	0	0	0	0	0	26.53927813	0	0	0	0	17.69285209	1167.728238	0	0	0	0	0	0	0
1	7	176.9285209	45116.77282	0.003921569	2	0	0	0	0	0	0	0	0	0	0	0	0	88.46426044	0	0	0	0	0	0	0	0	0	88.46426044	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	6369.426752	29104.74168	0.218844985	3	0	0	0	0	0	0	0	0	0	0	0	0	265.3927813	0	0	0	0	0	0	0	0	0	6015.56971	0	0	0	0	0	0	88.46426044	0	0	0	0	0	0
1	7	119.4267516	6807.324841	0.01754386	2	0	0	0	0	0	0	0	0	0	0	0	0	13.26963907	0	0	0	0	0	0	0	0	0	106.1571125	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	6104.03397	6758.669498	0.903141361	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6050.955414	0	0	0	0	0	0	53.07855626	0	0	0	0	0	0
1	7	70.77140835	20700.63694	0.003418803	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.38570418	0	0	0	0	0	0	0	0	0	0	0	35.38570418	0
1	7	115.0035386	2078.91012	0.055319149	2	0	0	0	0	0	0	0	0	0	0	8.846426044	0	0	106.1571125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	530.7855626	36004.954	0.014742015	2	0	0	0	0	0	0	0	0	0	0	88.46426044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.3213022	0	0	0	0	0	0
1	7	0	36199.57537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	0	1161.801132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	309.6249115	18489.03043	0.016746411	2	0	0	0	0	0	0	0	0	0	0	0	0	132.6963907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.9285209	0
1	7	663.4819533	15392.78132	0.043103448	3	0	0	0	0	0	0	0	0	0	0	0	0	88.46426044	353.8570418	0	0	0	0	0	0	0	0	221.1606511	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	40.6935598	239.7381458	0.169741697	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8089172	0	0	0	0	0	0.884642604	0	0	0	0	0	0	0	0	0
1	7	221.1606511	7121.372965	0.031055901	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.044586	0	0	0	0	22.11606511	0	0	0	0	0	0	0	0
1	7	141.5428167	27459.30644	0.005154639	3	0	0	0	0	0	0	0	0	0	106.1571125	0	0	17.69285209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.69285209	0	0	0	0
1	7	14.73814579	11433.6695	0.001289013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.73814579	0	0	0	0	0	0
1	7	17.68400566	3491.330502	0.005065119	2	0	0	0	0	0	0	0	0	0	0	0	0	5.891719745	0	0	0	0	0	0	0	0	0	11.79228592	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	29.485138	22617.3213	0.001303653	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.485138	0	0	0	0	0	0	0	0	0	0	0
1	7	1141.18896	7563.694268	0.150877193	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.5498938	0	79.61783439	0	0	636.9426752	0	53.07855626	0	0	0	0	0	0
1	7	530.7855626	27105.4494	0.019582245	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.3213022	0	88.46426044	0	0	0	0	0	0	0	0	0	0	0
1	7	0	20116.77282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	2707.006369	101114.6497	0.026771654	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2388.535032	0	0	0	0	318.4713376	0	0	0	0	0	0	0	0
1	5	5484.784147	48566.87898	0.112932605	4	0	0	0	0	0	0	0	0	0	0	0	0	88.46426044	0	0	0	0	0	0	0	0	0	2830.856334	0	0	0	0	0	0	0	0	176.9285209	2388.535032	0	0	0
1	5	185.7749469	8996.815287	0.020648968	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.07855626	0	0	132.6963907	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	53.07855626	15870.48832	0.003344482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.07855626	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	132.6963907	4750.530786	0.027932961	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.61783439	0	0	0	0	0	0	0	0	0	53.07855626	0	0	0
1	5	1362.349611	91525.12385	0.01488498	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.349611	0	0	0
1	7	0	969.5682944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	0	7156.758669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	769.6390658	10721.86837	0.071782178	8	0	0	0	0	0	0	0	0	0	0	0	26.53927813	0	0	0	53.07855626	79.61783439	0	0	451.1677282	0	79.61783439	26.53927813	0	0	0	0	0	26.53927813	0	0	0	0	0	0	26.53927813
1	7	53.07855626	20753.7155	0.002557545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.07855626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	14.15428167	820.9483369	0.017241379	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.15428167	0	0	0
1	5	265.3927813	20789.1012	0.012765957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.3927813	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	566.1712668	63269.63907	0.008948546	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566.1712668	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	12137.29653	121496.8153	0.099898063	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12137.29653	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	175.1592357	1411.889597	0.12406015	2	0	0	0	0	0	0	0	0	0	0	0	0	21.23142251	0	0	0	0	0	0	0	0	0	153.9278132	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	88.46426044	3246.638358	0.027247956	2	0	0	0	0	0	0	0	0	8.846426044	0	0	0	0	79.61783439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	30.07784855	2050.601557	0.014667817	3	0	0	0	0	0	0	0	0	0	0	0	0	17.69285209	6.192498231	0	0	0	0	0	0	0	0	6.192498231	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	1725.053079	8704.883227	0.198170732	2	0	0	0	0	0	0	0	0	0	0	0	0	26.53927813	0	0	0	0	0	0	1698.5138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	35.38570418	3113.941967	0.011363636	2	0	0	0	0	0	0	0	0	0	0	0	8.846426044	26.53927813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	60509.55414	245930.644	0.246043165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60509.55414	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	291.9320594	6488.853503	0.044989775	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.3927813	0	0	0	0	0	0	0	0	13.26963907	13.26963907	0	0	0
1	7	1804.670913	35774.94692	0.050445104	6	0	0	0	0	0	0	0	0	0	0	0	0	0	424.6284501	0	0	0	0	0	106.1571125	106.1571125	0	849.2569002	0	0	0	0	212.3142251	0	0	0	0	0	0	106.1571125	0
1	7	84.04104742	506.0155697	0.166083916	6	0	0	0	0	0	0	0	0	0	0	0	0	0	9.731068648	0	0	0	0	26.53927813	20.3467799	0	0	7.077140835	0	0	0	0	0	0	0	0	17.69285209	0	0	2.653927813	0
1	7	6.192498231	1268.577495	0.00488145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.192498231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	1521.58528	3857.041755	0.394495413	11	0	0	0	0	0	0	0	0	0	0	0	0	0	406.935598	53.07855626	0	35.38570418	88.46426044	247.6999292	53.07855626	0	35.38570418	548.4784147	17.69285209	0	0	0	17.69285209	0	0	0	17.69285209	0	0	0	0
1	7	2494.692144	18418.25902	0.135446686	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.2356688	0	0	1380.042463	0	106.1571125	53.07855626	0	0	0	0	0	371.5498938	424.6284501	0	0	0
1	2	8067.940552	37933.47488	0.212686567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8067.940552	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	9377.211607	38216.56051	0.24537037	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8846.426044	0	0	0	0	0	0	0	0	176.9285209	353.8570418	0	0	0
1	5	398.089172	55732.48408	0.007142857	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.089172	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	2185.067233	49796.5322	0.043879908	5	0	0	0	0	0	0	0	0	0	0	0	0	115.0035386	0	0	0	0	0	0	0	0	0	1610.04954	0	0	0	0	0	0	0	0	115.0035386	0	230.0070771	115.0035386	0
1	5	176.9285209	39455.06016	0.004484305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.9285209	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	12455.76787	111252.6539	0.111959288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12455.76787	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	4511.677282	38128.09625	0.118329466	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3892.427459	0	0	0	0	0	0	0	0	88.46426044	530.7855626	0	0	0
1	2	1114.649682	8917.197452	0.125	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583.8641189	0	0	0	0	0	0	0	0	318.4713376	212.3142251	0	0	0
1	5	1061.571125	90056.61713	0.011787819	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884.6426044	0	0	0	0	0	0	0	0	0	0	176.9285209	0	0
1	5	0	22027.60085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	3715.498938	54847.84147	0.067741935	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884.6426044	0	0	0	0	0	0	0	0	0	0	2830.856334	0	0
1	2	309.6249115	208006.0156	0.001488538	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.6249115	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	619.2498231	96602.9724	0.006410256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619.2498231	0	0	0	0	0	0	0	0	0	0	0	0	0
